,Px,Py,Vx,Vy,t,p1,p2,p3,p4
199,-336.91246087800465,-120.3056331690183,3.340876673269497,-5.419386789852452,200,0.38030695186288144,0.38030695186288144,0.002462035179310877,0.002462035179310877
200,-333.47709528922076,-125.71538934951258,3.4295054880585605,-5.397284874371733,201,0.3791290663376179,0.3791290663376179,0.002449822711319604,0.002449822711319604
201,-329.90951585045303,-131.12445842495612,3.6314654871158107,-5.381798722577513,202,0.3779615039084418,0.3779615039084418,0.002437730796389206,0.002437730796389206
202,-326.2974394000818,-136.30311461312783,3.6447502269590135,-4.98582523861669,203,0.3768041187610452,0.3768041187610452,0.002425757658298688,0.002425757658298688
203,-322.5582667562155,-141.34275345337466,3.7594512982160886,-5.1251210685450665,204,0.37565676788748215,0.37565676788748215,0.0024139015555503,0.0024139015555503
204,-318.68747889839494,-146.51852678648066,3.966509976303172,-5.243079039707416,205,0.3745193110182882,0.3745193110182882,0.0024021607805251727,0.0024021607805251727
205,-314.6088411419672,-151.45129499525697,4.137736948000496,-4.63202004839316,206,0.3733916105565679,0.3733916105565679,0.002390533658663467,0.002390533658663467
206,-310.4544464890091,-156.060455669269,4.064200309533084,-4.587793672454543,207,0.37227353151398485,0.37227353151398485,0.002379018547668221,0.002379018547668221
207,-306.2788615651552,-160.68365565074788,4.194975260491526,-4.702844018930904,208,0.37116494144859113,0.37116494144859113,0.002367613836732093,0.002367613836732093
208,-302.0944005557861,-165.28228781837635,4.206412650506409,-4.471128008099314,209,0.37006571040443303,0.37006571040443303,0.0023563179457862377,0.0023563179457862377
209,-297.8605350878497,-169.76855412156684,4.190074995790349,-4.530397147047312,210,0.3689757108528752,0.3689757108528752,0.0023451293247705794,0.0023451293247705794
210,-293.6636056932511,-174.23355547224202,4.096457825317761,-4.453017681654661,211,0.36789481763558646,0.36789481763558646,0.0023340464529247778,0.0023340464529247778
211,-289.3728996665067,-178.55230943223677,4.4348709483334865,-4.155169007035524,212,0.36682290790913097,0.36682290790913097,0.002323067838099199,0.002323067838099199
212,-284.9241532049927,-182.69725446207644,4.352220154209851,-4.1568371096663785,213,0.3657598610911147,0.3657598610911147,0.0023121920160852415,0.0023121920160852415
213,-280.3069503229807,-186.812268000115,4.91845802973169,-4.068451831593207,214,0.36470555880783406,0.36470555880783406,0.0023014175499643844,0.0023014175499643844
214,-275.5527544394873,-190.7402884948575,4.561824168316823,-3.804983855776846,215,0.3636598848433795,0.3636598848433795,0.0022907430294753467,0.0022907430294753467
215,-270.93390255974305,-194.46611468654055,4.595675862231626,-3.6579766645558713,216,0.3626227250901457,0.3626227250901457,0.0022801670703987797,0.0022801670703987797
216,-266.3039795223404,-198.1436586305746,4.673201536314661,-3.7074617949982462,217,0.3615939675007047,0.3615939675007047,0.002269688313958921,0.002269688313958921
217,-261.60336904956324,-201.76417759412828,4.664356813536555,-3.5654801216898746,218,0.360573502040997,0.360573502040997,0.00225930542624167,0.00225930542624167
218,-256.76823787890424,-205.39249317032142,4.974669635706677,-3.7119526268057794,219,0.35956122064479895,0.35956122064479895,0.0022490170976285644,0.0022490170976285644
219,-251.88577227700327,-208.9677810954191,4.741014483093905,-3.5317250393987143,220,0.35855701716942656,0.35855701716942656,0.0022388220422461477,0.0022388220422461477
220,-247.05056126740578,-212.321297775524,4.836666768905587,-3.2297028178095015,221,0.3575607873526356,0.3575607873526356,0.0022287189974302454,0.0022287189974302454
221,-242.13978780776588,-215.4999394915287,4.906263666940595,-3.142189112031869,222,0.3565724287706816,0.3565724287706816,0.0022187067232046806,0.0022187067232046806
222,-237.1000771578779,-218.54159659146745,5.112511044847994,-2.9900419671610527,223,0.3555918407975023,0.3555918407975023,0.002208784001773975,0.002208784001773975
223,-232.0342840256482,-221.46437947852291,4.919470789484399,-2.996134730399068,224,0.3546189245649879,0.3546189245649879,0.0021989496370296026,0.0021989496370296026
224,-227.0053034845798,-224.3592186951283,5.034108073516014,-2.8305595769860217,225,0.3536535829243062,0.3536535829243062,0.0021892024540693714,0.0021892024540693714
225,-221.81799901948446,-227.11627182227667,5.308264920841468,-2.8018737622736216,226,0.35269572040824887,0.35269572040824887,0.002179541298729534,0.002179541298729534
226,-216.74045211754785,-229.90770898344107,4.777218032572809,-2.830207417357164,227,0.351745243194568,0.351745243194568,0.002169965037129227,0.002169965037129227
227,-211.81089989332898,-232.66148186170756,5.002540972284885,-2.6667571600439794,228,0.3508020590702728,0.3508020590702728,0.002160472555226871,0.002160472555226871
228,-206.69478080458057,-235.1962873391456,5.138341914941365,-2.3667719671426557,229,0.3498660773968567,0.3498660773968567,0.0021510627583881587,0.0021510627583881587
229,-201.62385549016383,-237.58651883759546,5.005252885997398,-2.4008677180918254,230,0.3489372090764269,0.3489372090764269,0.002141734570965284,0.002141734570965284
230,-196.63330861615788,-239.97894950898362,4.976240022135912,-2.3704681972852226,231,0.3480153665187093,0.3480153665187093,0.0021324869358870704,0.0021324869358870704
231,-191.60930525720158,-242.2657977332005,5.013662299470848,-2.2433015741962357,232,0.347100463608902,0.347100463608902,0.002123318814259674,0.002123318814259674
232,-186.5458024417626,-244.50806390368783,5.040544250004032,-2.2440140035270644,233,0.3461924156763522,0.3461924156763522,0.0021142291849775376,0.0021142291849775376
233,-181.4667201809363,-246.60772109466947,5.082292161302204,-2.0780140168933565,234,0.34529113946403234,0.34529113946403234,0.0021052170443442973,0.0021052170443442973
234,-176.27005475626564,-248.6328658824455,5.2229817513185814,-2.02824871881056,235,0.3443965530987906,0.3443965530987906,0.0020962814057033405,0.0020962814057033405
235,-171.14736066690955,-250.6916382891409,4.955771830604295,-2.110908666992985,236,0.3435085760623543,0.3435085760623543,0.0020874212990777334,0.0020874212990777334
236,-166.1567999885317,-252.70853734476128,5.016766205863397,-1.9182042046616625,237,0.3426271291630631,0.3426271291630631,0.0020786357708192415,0.0020786357708192415
237,-161.082614063627,-254.52297483770496,5.106724236799931,-1.7893991230902402,238,0.3417521345083107,0.3417521345083107,0.002069923883266172,0.002069923883266172
238,-156.00944192089457,-256.30699321425186,4.958166121708426,-1.7623299421604688,239,0.3408835154776747,0.3408835154776747,0.0020612847144097866,0.0020612847144097866
239,-150.90564576373984,-258.016680099066,5.210094812561146,-1.6895687154990175,240,0.3400211966967142,0.3400211966967142,0.0020527173575690333,0.0020527173575690333
240,-145.68448302927987,-259.6824517835026,5.225879047762957,-1.6179602657620966,241,0.3391651040114163,0.3391651040114163,0.0020442209210733524,0.0020442209210733524
241,-140.51548629946726,-261.26568530675223,5.094184848396932,-1.5796326143738741,242,0.33831516446327226,0.33831516446327226,0.0020357945279533296,0.0020357945279533296
