,Px,Py,Vx,Vy,t,p1,p2,p3,p4
187,-429.34820619883294,234.9834856320362,-4.184420671374077,-1.5396471227573454,188,0.5192310533541468,0.5192310533541468,0.003982542687775886,0.003982542687775886
188,-432.7516866775079,230.3499987189373,-4.150444279239269,-1.5855308935932706,189,0.5176667597787131,0.5176667597787131,0.003962740305695503,0.003962740305695503
189,-436.0929736825324,225.67647334579337,-4.115770159150414,-1.6290912789779377,190,0.5161160969604207,0.5161160969604207,0.003943133865983712,0.003943133865983712
190,-439.3593857178908,220.93369250081818,-4.080490463494101,-1.6743420666749271,191,0.5145788699803663,0.5145788699803663,0.0039237204748011,0.0039237204748011
191,-442.47735802274786,216.15864186823194,-4.0429904198741635,-1.7190097074505315,192,0.5130548877666197,0.5130548877666197,0.0039044972950127233,0.0039044972950127233
192,-445.5582332377028,211.3429459759332,-4.00574293320044,-1.7613070560968964,193,0.5115439629980648,0.5115439629980648,0.003885461544806009,0.003885461544806009
193,-448.5643458252917,206.48434383899726,-3.9671362033709996,-1.804978378129598,194,0.5100459120111351,0.5100459120111351,0.0038666104963488764,0.0038666104963488764
194,-451.4426009910039,201.56991960878403,-3.9280963910842455,-1.846278176078434,195,0.5085605547093417,0.5085605547093417,0.00384794147448673,0.00384794147448673
195,-454.24859000420486,196.615263694571,-3.888137505915685,-1.8884675253500731,196,0.5070877144754947,0.5070877144754947,0.0038294518554770145,0.0038294518554770145
196,-456.910528886846,191.63734963561996,-3.847331706661107,-1.9275220451959927,197,0.5056272180865273,0.5056272180865273,0.0038111390657600726,0.0038111390657600726
197,-459.4914533997451,186.60315290482154,-3.805790106335946,-1.9674299421790775,198,0.5041788956308306,0.5041788956308306,0.0037930005807650965,0.0037930005807650965
198,-462.0138746864456,181.5377130477496,-3.7637148471137793,-2.006937285980236,199,0.5027425804280139,0.5027425804280139,0.003775033923750014,0.003775033923750014
199,-464.3742751071294,176.43618527338148,-3.7206293175841876,-2.0455524534148894,200,0.5013181089510065,0.5013181089510065,0.0037572366646741835,0.0037572366646741835
200,-466.63518789223264,171.31209264338457,-3.6770908569078435,-2.0836549820133765,201,0.49990532075042304,0.49990532075042304,0.0037396064191028235,0.0037396064191028235
201,-468.8109685092195,166.13690985762673,-3.632695561798739,-2.121495424590746,202,0.4985040583811145,0.4985040583811145,0.0037221408471421404,0.0037221408471421404
202,-470.9559082313362,160.96119825410315,-3.5887153188266443,-2.1569798145193952,203,0.49711416733083064,0.49711416733083064,0.0037048376524041523,0.0037048376524041523
203,-472.9341815890188,155.77121249326194,-3.543685238008532,-2.192676886809809,204,0.4957354959509253,0.4957354959509253,0.0036876945810002506,0.0036876945810002506
204,-474.8438603119598,150.5460676937228,-3.497927030701831,-2.2286384501042207,205,0.494367895389034,0.494367895389034,0.0036707094205625703,0.0036707094205625703
205,-476.63191145026343,145.29573029401118,-3.451226958600929,-2.26152087360749,206,0.4930112195236597,0.4930112195236597,0.003653879999292279,0.003653879999292279
206,-478.2904483417654,140.02357699424843,-3.4046358293856374,-2.2938898631428315,207,0.4916653249006039,0.4916653249006039,0.003637204185033922,0.003637204185033922
207,-479.85682670505633,134.75661019602043,-3.3575143797793694,-2.3262655108215,208,0.4903300706711807,0.4903300706711807,0.003620679884374996,0.003620679884374996
208,-481.39091454617045,129.4373477033843,-3.3108342224429776,-2.357532700504329,209,0.4890053185321579,0.4890053185321579,0.0036043050417699576,0.0036043050417699576
209,-482.7710602782391,124.13135610235696,-3.2638243239713334,-2.3885177636931227,210,0.48769093266736685,0.48769093266736685,0.003588077638687887,0.003588077638687887
210,-484.0356739895542,118.82455225637688,-3.217105500030891,-2.4187291001005553,211,0.48638677969092775,0.48638677969092775,0.0035719956927830728,0.0035719956927830728
211,-485.2336837244105,113.46252276005403,-3.169140501031878,-2.447614152034943,212,0.4850927285920383,0.4850927285920383,0.003556057257087799,0.003556057257087799
212,-486.301969901539,108.11938956362233,-3.1213247372901916,-2.4759641991374024,213,0.48380865068127554,0.48380865068127554,0.0035402604192266447,0.0035402604192266447
213,-487.3488385296426,102.75404129184604,-3.071630178450628,-2.5036961161992584,214,0.4825344195383621,0.4825344195383621,0.00352460330065163,0.00352460330065163
214,-488.2622519282867,97.39605982107966,-3.023257486932933,-2.5298557268065425,215,0.48126991096135074,0.48126991096135074,0.003509084055897565,0.003509084055897565
215,-489.05129705683777,92.03311367599119,-2.9745708112621596,-2.5550609166000218,216,0.4800150029171816,0.4800150029171816,0.003493700871856985,0.003493700871856985
216,-489.79272892033043,86.66843489955437,-2.925938562874416,-2.580144539449863,217,0.4787695754935698,0.4787695754935698,0.003478451967074068,0.003478451967074068
217,-490.3999840590747,81.31548168206844,-2.8771056868483433,-2.604198823470688,218,0.47753351085218104,0.47753351085218104,0.0034633355910569656,0.0034633355910569656
218,-490.92822041993315,75.95616792112652,-2.8271191000203757,-2.6285917166589994,219,0.4763066931830546,0.4763066931830546,0.00344835002360798,0.00344835002360798
219,-491.35201681832444,70.63680698776045,-2.778108570499617,-2.6516101189371235,220,0.4750890086602356,0.4750890086602356,0.0034334935741710555,0.0034334935741710555
220,-491.65892762817754,65.30119711615379,-2.7285843580365468,-2.6731695396250936,221,0.4738803453985794,0.4738803453985794,0.0034187645811960643,0.0034187645811960643
221,-491.8801457567827,59.9509769169041,-2.6788853172114795,-2.694181475997603,222,0.4726805934116902,0.4726805934116902,0.00340416141151938,0.00340416141151938
222,-492.01679555859533,54.628107009666905,-2.628453649861158,-2.714089465646151,223,0.4714896445709621,0.4714896445709621,0.003389682459760259,0.003389682459760259
223,-492.0399433093825,49.36462539261578,-2.5787496007393096,-2.7333415839675212,224,0.470307392565685,0.470307392565685,0.0033753261477325585,0.0033753261477325585
224,-491.96906219126737,44.056319415655494,-2.528627256340434,-2.75197865097654,225,0.46913373286418675,0.46913373286418675,0.0033610909238713385,0.0033610909238713385
225,-491.84408301947497,38.80434365096337,-2.4777207823647007,-2.769859578157967,226,0.4679685626759779,0.4679685626759779,0.003346975262673913,0.003346975262673913
226,-491.61031036880985,33.52718289361747,-2.428949107991441,-2.7878049790969173,227,0.46681178091486925,0.46681178091486925,0.0033329776641549207,0.0033329776641549207
227,-491.28426324194464,28.230997491789,-2.3793079106291057,-2.804989145803038,228,0.46566328816303326,0.46566328816303326,0.003319096653315017,0.003319096653315017
228,-490.86349830558106,22.937637102404256,-2.3291583109357346,-2.820719178625095,229,0.46452298663598146,0.46452298663598146,0.0033053307796227817,0.0033053307796227817
229,-490.40673880890387,17.67462145955978,-2.280005845233882,-2.836177183638286,230,0.46339078014842927,0.46339078014842927,0.0032916786165094643,0.0032916786165094643
230,-489.86491734525714,12.429084035031915,-2.2310689565592994,-2.8511979015297646,231,0.46226657408102373,0.46226657408102373,0.0032781387608762026,0.0032781387608762026
231,-489.2078008630955,7.231775829961773,-2.181865163371108,-2.865186184175123,232,0.46115027534790726,0.46115027534790726,0.0032647098326133456,0.0032647098326133456
232,-488.4596442541288,2.0339880081510886,-2.1326094471495356,-2.8790098914441304,233,0.46004179236509357,0.46004179236509357,0.003251390474131547,0.003251390474131547
233,-487.64932776736435,-3.0774877035982358,-2.0834439006961114,-2.891404517003787,234,0.4589410350196317,0.4589410350196317,0.003238179349904284,0.003238179349904284
234,-486.7275149861613,-8.202685523072436,-2.033631595077506,-2.9035506797913553,235,0.45784791463953534,0.45784791463953534,0.003225075146021487,0.003225075146021487
235,-485.7370515325441,-13.32478415392188,-1.9850874431683878,-2.915856950564471,236,0.4567623439644556,0.4567623439644556,0.0032120765697539614,0.0032120765697539614
236,-484.6996734853568,-18.438329403022053,-1.9366501379144685,-2.927201385102076,237,0.4556842371170748,0.4556842371170748,0.003199182349128297,0.003199182349128297
237,-483.5750276217079,-23.481770753454576,-1.8879246359497497,-2.937424514657094,238,0.45461350957520164,0.45461350957520164,0.003186391232511978,0.003186391232511978
238,-482.3429444526404,-28.551298584279085,-1.8397041315627074,-2.947606313899225,239,0.4535500781445469,0.4535500781445469,0.003173701988208402,0.003173701988208402
239,-481.0564948468835,-33.5682537859875,-1.7907920141273843,-2.9570269983914934,240,0.4524938609321605,0.4524938609321605,0.003161113404061537,0.003161113404061537
240,-479.7105165182745,-38.589068737802705,-1.742076686039947,-2.9660924531179544,241,0.45144477732051147,0.45144477732051147,0.003148624287069951,0.003148624287069951
241,-478.2828403071607,-43.55256580384483,-1.6939685461735263,-2.974515547325527,242,0.4504027479421918,0.4504027479421918,0.0031362334630099515,0.0031362334630099515
242,-476.8093995431036,-48.46874363314636,-1.64732540748785,-2.9823471742439023,243,0.44936769465522797,0.44936769465522797,0.0031239397760675874,0.0031239397760675874
243,-475.2203563021173,-53.3787919405019,-1.5998138270098918,-2.9898417346783726,244,0.4483395405189813,0.4483395405189813,0.0031117420884792745,0.0031117420884792745
244,-473.58462306164483,-58.246396093926435,-1.5522923071562431,-2.996603301977001,245,0.44731820977062237,0.44731820977062237,0.0030996392801808026,0.0030996392801808026
245,-471.876636349107,-63.126421872784356,-1.5052350561162215,-3.0030515587382083,246,0.4463036278021627,0.4463036278021627,0.003087630248464504,0.003087630248464504
246,-470.09494190064805,-67.92457253777623,-1.459230810022333,-3.0087155532529595,247,0.4452957211380282,0.4452957211380282,0.003075713907644358,0.003075713907644358
247,-468.2540126666775,-72.69582297410882,-1.4123560711644478,-3.0138117506344773,248,0.4442944174131596,0.4442944174131596,0.00306388918872882,0.00306388918872882
248,-466.33363740100646,-77.43789157248904,-1.3659946975486228,-3.018541761971533,249,0.44329964535162547,0.44329964535162547,0.003052155039101168,0.003052155039101168
